Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1457604000.0 134.702 NA 35 293 0 NA NA NA 88 363 0 NA NA NA 163 7708 2892 NA NA NA 318 9182 2992 NA NA
1457604000.0 134.703 NA 44 296 0 NA NA NA 96 380 0 NA NA NA 172 7513 2621 NA NA NA 545 9967 2815 NA NA
1457604000.0 134.704 NA 47 282 0 NA NA NA 93 357 0 NA NA NA 168 6835 1343 NA NA NA 408 8333 1413 NA NA
1457604000.0 134.705 NA 45 295 0 NA NA NA 101 383 0 NA NA NA 153 7102 4346 NA NA NA 427 7993 4558 NA NA
1457604000.0 134.706 NA 54 293 0 NA NA NA 97 381 0 NA NA NA 205 10556 8180 NA NA NA 317 25634 8262 NA NA
1457604000.0 134.707 NA 50 287 0 NA NA NA 96 362 0 NA NA NA 251 10351 2663 NA NA NA 344 12778 2847 NA NA
1457604000.0 134.708 NA 51 287 0 NA NA NA 94 368 0 NA NA NA 237 9967 2682 NA NA NA 318 11918 2846 NA NA
1457604000.0 134.709 NA 42 300 0 NA NA NA 97 375 0 NA NA NA 276 10928 2468 NA NA NA 365 13990 2511 NA NA
1457604000.0 134.71 NA 42 267 0 NA NA NA 81 334 0 NA NA NA 96 3099 718 NA NA NA 200 9995 768 NA NA
1457604000.0 134.801 NA 125 272 0 NA NA NA 183 355 0 NA NA NA 2013 7947 1112 NA NA NA 2775 11563 1185 NA NA
1457604000.0 134.802 NA 119 277 0 NA NA NA 187 359 0 NA NA NA 2543 8748 829 NA NA NA 3127 9705 866 NA NA
1457604000.0 134.803 NA 120 279 0 NA NA NA 187 360 0 NA NA NA 2174 8497 840 NA NA NA 2334 10418 873 NA NA
1457604000.0 134.804 NA 123 286 0 NA NA NA 191 364 0 NA NA NA 2519 8688 785 NA NA NA 3065 9499 820 NA NA
1457604000.0 134.805 NA 133 276 0 NA NA NA 199 379 0 NA NA NA 2609 9666 860 NA NA NA 2706 26309 880 NA NA
1457604000.0 134.806 NA 120 293 0 NA NA NA 191 372 0 NA NA NA 2921 10619 830 NA NA NA 3106 12781 881 NA NA
1457604000.0 134.807 NA 153 296 0 NA NA NA 233 384 0 NA NA NA 2959 9757 935 NA NA NA 3773 22943 954 NA NA
1457604000.0 134.808 NA 141 304 0 NA NA NA 230 381 0 NA NA NA 2899 9926 937 NA NA NA 3759 10564 1096 NA NA
1457604000.0 134.809 NA 120 277 0 NA NA NA 190 358 0 NA NA NA 2586 7945 878 NA NA NA 3160 8864 915 NA NA
1457604000.0 134.81 NA 119 280 0 NA NA NA 189 363 0 NA NA NA 2239 8791 837 NA NA NA 2494 9870 870 NA NA
1457604000.0 134.811 NA 124 281 0 NA NA NA 194 363 0 NA NA NA 2583 8541 839 NA NA NA 3162 9441 880 NA NA
1457604000.0 134.812 NA 119 271 0 NA NA NA 178 347 0 NA NA NA 1855 8000 1209 NA NA NA 1934 8829 1258 NA NA
1457604000.0 134.901 NA 123 269 0 NA NA NA 183 343 0 NA NA NA 2194 8024 1129 NA NA NA 2994 11548 1204 NA NA
1457604000.0 134.902 NA 119 280 0 NA NA NA 187 347 0 NA NA NA 1892 6458 490 NA NA NA 2228 7947 502 NA NA
1457604000.0 134.903 NA 119 273 0 NA NA NA 189 347 0 NA NA NA 1812 6088 935 NA NA NA 2364 7087 996 NA NA
1457604000.0 134.904 NA 120 278 0 NA NA NA 191 351 0 NA NA NA 2593 6925 881 NA NA NA 3231 7972 900 NA NA
1457604000.0 134.905 NA 120 280 0 NA NA NA 190 347 0 NA NA NA 1682 6405 820 NA NA NA 4625 9867 908 NA NA
1457604000.0 134.906 NA 122 274 0 NA NA NA 192 351 0 NA NA NA 2352 6628 893 NA NA NA 2922 7764 911 NA NA
1457604000.0 134.907 NA 146 291 0 NA NA NA 231 367 0 NA NA NA 2546 6051 925 NA NA NA 3102 7203 954 NA NA
1457604000.0 134.908 NA 147 292 0 NA NA NA 233 363 0 NA NA NA 2437 6478 929 NA NA NA 3154 7692 953 NA NA
1457604000.0 134.909 NA 121 274 0 NA NA NA 189 351 0 NA NA NA 1860 6988 820 NA NA NA 2813 8015 861 NA NA
1457604000.0 134.91 NA 127 272 0 NA NA NA 191 351 0 NA NA NA 1600 6079 855 NA NA NA 2806 7767 907 NA NA
1457604000.0 134.911 NA 126 275 0 NA NA NA 190 351 0 NA NA NA 1881 6579 866 NA NA NA 3124 8588 901 NA NA
1457604000.0 134.912 NA 116 269 0 NA NA NA 178 339 0 NA NA NA 1758 7595 1117 NA NA NA 1931 14691 1160 NA NA
1457604000.0 134.99601 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1457604000.0 134.99602 NA 118 274 0 NA NA NA 185 343 0 NA NA NA 2144 8859 1133 NA NA NA 2529 9399 1155 NA NA
1457604000.0 134.99603 NA 120 284 0 NA NA NA 189 357 0 NA NA NA 2136 8575 860 NA NA NA 2338 8959 912 NA NA
1457604000.0 134.99901 NA 120 274 0 NA NA NA 186 347 0 NA NA NA 1497 6492 839 NA NA NA 2694 7419 874 NA NA
1457604000.0 1340.0 NA 134 284 0 NA NA NA 198 358 0 NA NA NA 712 1447 1394 NA NA NA 1047 1652 1487 NA NA
1457604000.0 1341.0 NA 143 302 0 NA NA NA 204 366 0 NA NA NA 1596 2642 1919 NA NA NA 2073 2704 1930 NA NA
1457604000.0 1343.0 NA 140 279 0 NA NA NA 200 358 0 NA NA NA 716 1634 1355 NA NA NA 894 2649 1381 NA NA
1457604000.0 1344.0 NA 136 279 0 NA NA NA 198 358 0 NA NA NA 685 1485 1387 NA NA NA 997 1752 1425 NA NA
1457604000.0 1345.0 NA 141 287 0 NA NA NA 201 358 0 NA NA NA 717 1577 1391 NA NA NA 859 1896 1429 NA NA
